Zeit [s]	Temperatur [°C]	Kraft [N]
18,73000089	65,81012902	-0,48265194
18,74000089	65,81012902	-0,61214394
18,75000089	65,81012902	-0,69454794
18,76000089	65,81012902	-0,74163594
18,77000089	65,81012902	-0,75340794
18,78000089	65,81012902	-0,68277594
18,79000089	65,81012902	-0,61214394
18,80000089	65,81012902	-0,58859994
18,81000089	65,81012902	-0,58859994
18,82000089	65,76835834	-0,72986394
18,83000089	65,81012902	-0,75340794
18,84000089	65,81012902	-0,51796794
18,8500009	65,81012902	-0,25898394
18,8600009	65,81012902	-0,10594794
18,8700009	65,76835834	-0,03531594
18,8800009	65,76835834	-0,01177194
18,8900009	65,76835834	6,00005E-08
18,9000009	65,76835834	0,01177206
18,9100009	65,76835834	0,01177206
18,9200009	65,76835834	0,01177206
18,9300009	65,76835834	0,01177206
18,9400009	65,76835834	0,01177206
18,9500009	65,76835834	0,01177206
18,9600009	65,76835834	0,01177206
18,9700009	65,76835834	0,01177206
18,9800009	65,76835834	0,01177206
18,9900009	65,76835834	0,02354406
19,0000009	65,76835834	0,04708806
19,0100009	65,76835834	0,03531606
19,0200009	65,76835834	0,02354406
19,0300009	65,76835834	0,01177206
19,0400009	65,76835834	-0,01177194
19,0500009	65,76835834	-0,01177194
19,06000091	65,76835834	-0,02354394
19,07000091	65,7265882	-0,02354394
19,08000091	65,7265882	-0,01177194
19,09000091	65,7265882	6,00005E-08
19,10000091	65,7265882	6,00005E-08
19,11000091	65,7265882	6,00005E-08
19,12000091	65,7265882	6,00005E-08
19,13000091	65,7265882	0,01177206
19,14000091	65,7265882	0,01177206
19,15000091	65,7265882	0,01177206
19,16000091	65,7265882	0,01177206
19,17000091	65,7265882	6,00005E-08
19,18000091	65,7265882	0,01177206
19,19000091	65,7265882	0,01177206
19,20000091	65,7265882	0,01177206
19,21000091	65,7265882	0,02354406
19,22000091	65,7265882	0,01177206
19,23000091	65,7265882	0,01177206
19,24000091	65,7265882	0,01177206
19,25000091	65,7265882	0,01177206
19,26000091	65,7265882	0,02354406
19,27000092	65,7265882	0,02354406
19,28000092	65,7265882	0,01177206
19,29000092	65,7265882	0,01177206
19,30000092	65,7265882	0,01177206
19,31000092	65,7265882	0,01177206
19,32000092	65,7265882	0,01177206
19,33000092	65,7265882	0,01177206
19,34000092	65,7265882	6,00005E-08
19,35000092	65,7265882	0,01177206
19,36000092	65,7265882	0,01177206
19,37000092	65,7265882	0,01177206
19,38000092	65,68481861	0,01177206
19,39000092	65,68481861	0,01177206
19,40000092	65,68481861	0,01177206
19,41000092	65,68481861	0,01177206
19,42000092	65,68481861	0,01177206
19,43000092	65,68481861	0,01177206
19,44000092	65,68481861	0,01177206
19,45000092	65,68481861	0,01177206
19,46000092	65,68481861	6,00005E-08
19,47000092	65,68481861	0,01177206
19,48000093	65,68481861	6,00005E-08
19,49000093	65,68481861	6,00005E-08
19,50000093	65,68481861	0,01177206
19,51000093	65,68481861	0,01177206
19,52000093	65,68481861	0,01177206
19,53000093	65,68481861	0,01177206
19,54000093	65,68481861	0,01177206
19,55000093	65,68481861	0,01177206
19,56000093	65,68481861	0,01177206
19,57000093	65,68481861	6,00005E-08
19,58000093	65,68481861	6,00005E-08
19,59000093	65,68481861	6,00005E-08
19,60000093	65,68481861	6,00005E-08
19,61000093	65,68481861	6,00005E-08
19,62000093	65,68481861	6,00005E-08
19,63000093	65,68481861	6,00005E-08
19,64000093	65,68481861	0,01177206
19,65000093	65,68481861	0,02354406
19,66000093	65,68481861	0,02354406
19,67000093	65,68481861	0,01177206
19,68000093	65,68481861	6,00005E-08
19,69000094	65,68481861	6,00005E-08
19,70000094	65,64304956	6,00005E-08
19,71000094	65,64304956	0,01177206
19,72000094	65,64304956	0,01177206
19,73000094	65,64304956	0,01177206
19,74000094	65,64304956	6,00005E-08
19,75000094	65,64304956	6,00005E-08
19,76000094	65,64304956	6,00005E-08
19,77000094	65,64304956	0,01177206
19,78000094	65,64304956	0,01177206
19,79000094	65,64304956	0,01177206
19,80000094	65,64304956	0,01177206
19,81000094	65,64304956	0,01177206
19,82000094	65,64304956	0,01177206
19,83000094	65,64304956	0,01177206
19,84000094	65,64304956	0,01177206
19,85000094	65,64304956	0,01177206
19,86000094	65,64304956	0,01177206
19,87000094	65,64304956	0,01177206
19,88000094	65,64304956	0,01177206
19,89000094	65,64304956	0,01177206
19,90000095	65,64304956	0,01177206
19,91000095	65,64304956	0,01177206
19,92000095	65,64304956	6,00005E-08
19,93000095	65,64304956	6,00005E-08
19,94000095	65,64304956	0,01177206
19,95000095	65,64304956	0,01177206
19,96000095	65,64304956	0,01177206
19,97000095	65,60128106	6,00005E-08
19,98000095	65,60128106	6,00005E-08
19,99000095	65,60128106	0,01177206
20,00000095	65,60128106	0,01177206
20,01000095	65,60128106	0,01177206
20,02000095	65,60128106	0,01177206
20,03000095	65,60128106	0,01177206
20,04000095	65,60128106	0,01177206
20,05000095	65,60128106	0,01177206
20,06000095	65,60128106	0,01177206
20,07000095	65,60128106	0,01177206
20,08000095	65,60128106	6,00005E-08
20,09000095	65,60128106	6,00005E-08
20,10000095	65,60128106	6,00005E-08
20,11000096	65,60128106	6,00005E-08
20,12000096	65,60128106	6,00005E-08
20,13000096	65,60128106	6,00005E-08
20,14000096	65,60128106	6,00005E-08
20,15000096	65,60128106	6,00005E-08
20,16000096	65,60128106	-0,01177194
20,17000096	65,60128106	-0,01177194
20,18000096	65,60128106	6,00005E-08
20,19000096	65,60128106	0,01177206
20,20000096	65,60128106	0,02354406
20,21000096	65,60128106	0,03531606
20,22000096	65,60128106	0,03531606
20,23000096	65,60128106	0,02354406
20,24000096	65,60128106	0,01177206
20,25000096	65,60128106	0,01177206
20,26000096	65,60128106	0,01177206
20,27000096	65,60128106	0,01177206
20,28000096	65,60128106	0,01177206
20,29000096	65,60128106	0,01177206
20,30000096	65,60128106	0,01177206
20,31000096	65,5595131	0,01177206
20,32000097	65,5595131	0,01177206
20,33000097	65,5595131	0,01177206
20,34000097	65,5595131	0,01177206
20,35000097	65,5595131	6,00005E-08
20,36000097	65,5595131	6,00005E-08
20,37000097	65,5595131	0,01177206
20,38000097	65,5595131	0,01177206
20,39000097	65,5595131	0,01177206
20,40000097	65,5595131	0,01177206
20,41000097	65,5595131	0,01177206
20,42000097	65,5595131	0,01177206
20,43000097	65,5595131	0,01177206
20,44000097	65,5595131	0,01177206
20,45000097	65,5595131	0,01177206
20,46000097	65,5595131	0,01177206
20,47000097	65,5595131	6,00005E-08
20,48000097	65,5595131	6,00005E-08
20,49000097	65,5595131	6,00005E-08
20,50000097	65,5595131	6,00005E-08
20,51000097	65,5595131	0,01177206
20,52000097	65,5595131	0,01177206
20,53000098	65,5595131	0,01177206
20,54000098	65,5595131	6,00005E-08
20,55000098	65,5595131	0,01177206
20,56000098	65,5595131	0,01177206
20,57000098	65,5595131	0,01177206
20,58000098	65,5595131	0,01177206
20,59000098	65,5595131	0,01177206
20,60000098	65,5595131	6,00005E-08
20,61000098	65,5595131	6,00005E-08
20,62000098	65,5595131	6,00005E-08
20,63000098	65,5595131	0,01177206
20,64000098	65,5595131	6,00005E-08
20,65000098	65,51774568	6,00005E-08
20,66000098	65,5595131	6,00005E-08
20,67000098	65,5595131	0,01177206
20,68000098	65,5595131	0,01177206
20,69000098	65,5595131	0,01177206
20,70000098	65,51774568	0,01177206
20,71000098	65,51774568	6,00005E-08
20,72000098	65,51774568	0,01177206
20,73000098	65,51774568	6,00005E-08
20,74000099	65,51774568	0,01177206
20,75000099	65,51774568	0,01177206
20,76000099	65,51774568	0,01177206
20,77000099	65,51774568	0,01177206
20,78000099	65,51774568	0,01177206
20,79000099	65,51774568	0,01177206
20,80000099	65,51774568	6,00005E-08
20,81000099	65,51774568	6,00005E-08
20,82000099	65,51774568	6,00005E-08
20,83000099	65,51774568	6,00005E-08
20,84000099	65,51774568	6,00005E-08
20,85000099	65,51774568	6,00005E-08
20,86000099	65,51774568	0,01177206
20,87000099	65,51774568	0,01177206
20,88000099	65,51774568	0,01177206
20,89000099	65,51774568	0,01177206
20,90000099	65,51774568	6,00005E-08
20,91000099	65,51774568	0,01177206
20,92000099	65,51774568	0,01177206
20,93000099	65,51774568	0,01177206
20,94000099	65,51774568	0,01177206
20,950001	65,51774568	0,01177206
20,960001	65,51774568	0,01177206
20,970001	65,51774568	0,01177206
20,980001	65,51774568	0,01177206
20,990001	65,51774568	6,00005E-08
21,000001	65,51774568	6,00005E-08
21,010001	65,51774568	6,00005E-08
21,020001	65,51774568	6,00005E-08
21,030001	65,51774568	6,00005E-08
21,040001	65,47597881	6,00005E-08
21,050001	65,47597881	6,00005E-08
21,060001	65,51774568	6,00005E-08
21,070001	65,51774568	6,00005E-08
21,080001	65,51774568	6,00005E-08
21,090001	65,47597881	6,00005E-08
21,100001	65,47597881	6,00005E-08
21,110001	65,47597881	0,01177206
21,120001	65,47597881	0,01177206
21,130001	65,47597881	0,01177206
21,140001	65,51774568	0,01177206
21,150001	65,47597881	0,01177206
21,16000101	65,47597881	0,01177206
21,17000101	65,47597881	0,01177206
21,18000101	65,47597881	0,01177206
21,19000101	65,47597881	0,01177206
21,20000101	65,47597881	0,01177206
21,21000101	65,47597881	0,01177206
21,22000101	65,47597881	0,01177206
21,23000101	65,47597881	6,00005E-08
21,24000101	65,47597881	6,00005E-08
21,25000101	65,47597881	0,01177206
21,26000101	65,47597881	0,01177206
21,27000101	65,47597881	6,00005E-08
21,28000101	65,47597881	6,00005E-08
21,29000101	65,47597881	6,00005E-08
21,30000101	65,47597881	0,01177206
21,31000101	65,47597881	0,01177206
21,32000101	65,47597881	0,01177206
21,33000101	65,47597881	6,00005E-08
21,34000101	65,47597881	6,00005E-08
21,35000101	65,51774568	0,01177206
21,36000101	65,47597881	0,01177206
21,37000102	65,47597881	6,00005E-08
21,38000102	65,47597881	6,00005E-08
21,39000102	65,47597881	0,01177206
21,40000102	65,47597881	0,01177206
21,41000102	65,47597881	0,01177206
21,42000102	65,47597881	0,01177206
21,43000102	65,47597881	0,01177206
21,44000102	65,47597881	0,01177206
21,45000102	65,47597881	6,00005E-08
21,46000102	65,47597881	0,01177206
21,47000102	65,47597881	0,01177206
21,48000102	65,47597881	0,01177206
21,49000102	65,47597881	6,00005E-08
21,50000102	65,47597881	0,01177206
21,51000102	65,47597881	0,01177206
21,52000102	65,47597881	0,01177206
21,53000102	65,47597881	0,01177206
21,54000102	65,47597881	6,00005E-08
21,55000102	65,47597881	0,01177206
21,56000102	65,47597881	0,01177206
21,57000102	65,43421248	0,01177206
21,58000102	65,43421248	6,00005E-08
21,59000103	65,43421248	6,00005E-08
21,60000103	65,43421248	0,01177206
21,61000103	65,43421248	0,01177206
21,62000103	65,43421248	0,01177206
21,63000103	65,43421248	0,02354406
21,64000103	65,43421248	0,07063206
21,65000103	65,43421248	0,45910806
21,66000103	65,43421248	1,31846406
21,67000103	65,43421248	2,29554006
21,68000103	65,43421248	3,84944406
21,69000103	65,43421248	5,52106806
21,70000103	65,43421248	6,96902406
21,71000103	65,43421248	8,32280406
21,72000103	65,43421248	9,27633606
21,73000103	65,43421248	10,00620006
21,74000103	65,43421248	10,59480006
21,75000103	65,43421248	11,15985606
21,76000103	65,43421248	11,67782406
21,77000103	65,39244669	12,23110806
21,78000103	65,39244669	12,70198806
21,79000103	65,39244669	13,17286806
21,80000104	65,39244669	13,45539606
21,81000104	65,39244669	13,59666006
21,82000104	65,39244669	13,91450406
21,83000104	65,39244669	14,73854406
21,84000104	65,39244669	15,43309206
21,85000104	65,39244669	16,57497606
21,86000104	65,39244669	17,69331606
21,87000104	65,39244669	18,75279606
21,88000104	65,39244669	19,55329206
21,89000104	65,39244669	19,58860806
21,90000104	65,39244669	18,89406006
21,91000104	65,39244669	17,81103606
21,92000104	65,39244669	16,38662406
21,93000104	65,39244669	13,45539606
21,94000104	65,39244669	10,64188806
21,95000104	65,39244669	7,76952006
21,96000104	65,39244669	6,27447606
21,97000104	65,39244669	5,67410406
21,98000104	65,39244669	5,70942006
21,99000104	65,39244669	6,26270406
22,00000104	65,39244669	6,45105606
22,01000105	65,39244669	5,46220806
22,02000105	65,39244669	4,44981606
22,03000105	65,39244669	4,08488406
22,04000105	65,39244669	3,93184806
22,05000105	65,39244669	3,86121606
22,06000105	65,39244669	3,80235606
22,07000105	65,39244669	3,70818006
22,08000105	65,39244669	3,62577606
22,09000105	65,35068145	3,55514406
22,10000105	65,35068145	3,53160006
22,11000105	65,39244669	3,50805606
22,12000105	65,39244669	3,48451206
22,13000105	65,35068145	3,48451206
22,14000105	65,35068145	3,47274006
22,15000105	65,35068145	3,43742406
22,16000105	65,35068145	3,40210806
22,17000105	65,35068145	3,35502006
22,18000105	65,35068145	3,31970406
22,19000105	65,35068145	3,29616006
22,20000105	65,35068145	3,26084406
22,21000105	65,35068145	3,23730006
22,22000106	65,35068145	3,23730006
22,23000106	65,35068145	3,24907206
22,24000106	65,35068145	3,26084406
22,25000106	65,35068145	3,28438806
22,26000106	65,30891675	3,28438806
22,27000106	65,30891675	3,24907206
22,28000106	65,30891675	3,20198406
22,29000106	65,30891675	3,16666806
22,30000106	65,30891675	3,15489606
22,31000106	65,30891675	3,14312406
22,32000106	65,30891675	3,13135206
22,33000106	65,30891675	3,13135206
22,34000106	65,30891675	3,14312406
22,35000106	65,30891675	3,16666806
22,36000106	65,30891675	3,21375606
22,37000106	65,30891675	3,24907206
22,38000106	65,30891675	3,26084406
22,39000106	65,30891675	3,23730006
22,40000106	65,30891675	3,19021206
22,41000106	65,2671526	3,15489606
22,42000106	65,2671526	3,13135206
22,43000107	65,2671526	3,10780806
22,44000107	65,2671526	3,08426406
22,45000107	65,2671526	3,07249206
22,46000107	65,2671526	3,04894806
22,47000107	65,2671526	3,03717606
22,48000107	65,2671526	3,02540406
22,49000107	65,2671526	3,00186006
22,50000107	65,2671526	2,99008806
22,51000107	65,2671526	2,97831606
22,52000107	65,2671526	2,95477206
22,53000107	65,2671526	2,94300006
22,54000107	65,22538899	2,93122806
22,55000107	65,22538899	2,91945606
22,56000107	65,22538899	2,89591206
22,57000107	65,22538899	2,88414006
22,58000107	65,22538899	2,87236806
22,59000107	65,22538899	2,87236806
22,60000107	65,22538899	2,86059606
22,61000107	65,22538899	2,83705206
22,62000107	65,22538899	2,81350806
22,63000107	65,22538899	2,80173606
22,64000108	65,22538899	2,78996406
22,65000108	65,22538899	2,77819206
22,66000108	65,22538899	2,76642006
22,67000108	65,22538899	2,75464806
22,68000108	65,22538899	2,75464806
22,69000108	65,22538899	2,75464806
22,70000108	65,22538899	2,75464806
22,71000108	65,22538899	2,74287606
22,72000108	65,22538899	2,71933206
22,73000108	65,18362593	2,68401606
22,74000108	65,18362593	2,66047206
22,75000108	65,18362593	2,63692806
22,76000108	65,18362593	2,60161206
22,77000108	65,18362593	2,57806806
22,78000108	65,18362593	2,58984006
22,79000108	65,18362593	2,68401606
22,80000108	65,18362593	2,86059606
22,81000108	65,18362593	3,03717606
22,82000108	65,18362593	3,23730006
22,83000108	65,18362593	3,34324806
22,84000108	65,18362593	3,22552806
22,85000109	65,18362593	2,91945606
22,86000109	65,18362593	2,41326006
22,87000109	65,18362593	1,70694006
22,88000109	65,14186341	0,94176006
22,89000109	65,14186341	0,38847606
22,90000109	65,18362593	0,11772006
22,91000109	65,18362593	0,03531606
22,92000109	65,18362593	0,01177206
22,93000109	65,14186341	0,01177206
22,94000109	65,14186341	0,01177206
22,95000109	65,14186341	0,01177206
22,96000109	65,14186341	0,01177206
22,97000109	65,14186341	0,01177206
22,98000109	65,14186341	0,01177206
22,99000109	65,14186341	0,02354406
23,00000109	65,14186341	0,02354406
23,01000109	65,14186341	0,02354406
23,02000109	65,14186341	0,03531606
23,03000109	65,14186341	0,03531606
23,04000109	65,14186341	0,03531606
23,05000109	65,14186341	0,03531606
23,0600011	65,14186341	0,03531606
23,0700011	65,14186341	0,02354406
23,0800011	65,14186341	0,02354406
23,0900011	65,14186341	0,02354406
23,1000011	65,14186341	0,02354406
23,1100011	65,14186341	0,03531606
23,1200011	65,14186341	0,03531606
23,1300011	65,14186341	0,02354406
23,1400011	65,10010143	0,02354406
23,1500011	65,10010143	0,01177206
23,1600011	65,10010143	0,01177206
23,1700011	65,10010143	0,01177206
23,1800011	65,10010143	0,01177206
23,1900011	65,10010143	0,02354406
23,2000011	65,10010143	0,02354406
23,2100011	65,10010143	0,02354406
23,2200011	65,10010143	0,02354406
23,2300011	65,10010143	0,03531606
23,2400011	65,10010143	0,04708806
23,2500011	65,10010143	0,03531606
23,2600011	65,10010143	0,03531606
23,27000111	65,10010143	0,03531606
23,28000111	65,10010143	0,03531606
23,29000111	65,10010143	0,04708806
23,30000111	65,10010143	0,04708806
23,31000111	65,10010143	0,03531606
23,32000111	65,10010143	0,03531606
23,33000111	65,05833999	0,02354406
23,34000111	65,05833999	0,03531606
23,35000111	65,05833999	0,03531606
23,36000111	65,05833999	0,04708806
23,37000111	65,05833999	0,04708806
23,38000111	65,05833999	0,04708806
23,39000111	65,05833999	0,03531606
23,40000111	65,05833999	0,03531606
23,41000111	65,05833999	0,03531606
23,42000111	65,05833999	0,03531606
23,43000111	65,05833999	0,04708806
23,44000111	65,05833999	0,04708806
23,45000111	65,05833999	0,03531606
23,46000111	65,05833999	0,03531606
23,47000111	65,05833999	0,03531606
23,48000112	65,05833999	0,03531606
23,49000112	65,05833999	0,03531606
23,50000112	65,05833999	0,03531606
23,51000112	65,05833999	0,04708806
23,52000112	65,0165791	0,03531606
23,53000112	65,0165791	0,03531606
23,54000112	65,0165791	0,03531606
23,55000112	65,0165791	0,03531606
23,56000112	65,0165791	0,03531606
23,57000112	65,0165791	0,03531606
23,58000112	65,0165791	0,03531606
23,59000112	65,0165791	0,03531606
23,60000112	65,0165791	0,03531606
23,61000112	65,0165791	0,03531606
23,62000112	65,0165791	0,02354406
23,63000112	65,0165791	0,02354406
23,64000112	65,0165791	0,03531606
23,65000112	65,0165791	0,03531606
23,66000112	65,0165791	0,03531606
23,67000112	65,0165791	0,03531606
23,68000112	65,0165791	0,03531606
23,69000113	65,0165791	0,03531606
23,70000113	65,0165791	0,03531606
23,71000113	64,97481876	0,03531606
23,72000113	64,97481876	0,03531606
23,73000113	64,97481876	0,03531606
23,74000113	64,97481876	0,03531606
23,75000113	64,97481876	0,03531606
23,76000113	64,97481876	0,03531606
23,77000113	64,97481876	0,03531606
23,78000113	64,97481876	0,03531606
23,79000113	64,97481876	0,03531606
23,80000113	64,97481876	0,03531606
23,81000113	64,97481876	0,02354406
23,82000113	64,97481876	0,03531606
23,83000113	64,97481876	0,03531606
23,84000113	64,97481876	0,03531606
23,85000113	64,97481876	0,03531606
23,86000113	64,97481876	6,00005E-08
23,87000113	64,97481876	-0,09417594
23,88000113	64,97481876	-0,20012394
23,89000113	64,97481876	-0,30607194
23,90000114	64,97481876	-0,41201994
23,91000114	64,97481876	-0,54151194
23,92000114	64,97481876	-0,68277594
23,93000114	64,93305896	-0,84758394
23,94000114	64,93305896	-1,01239194
23,95000114	64,97481876	-1,16542794
23,96000114	64,97481876	-1,31846394
23,97000114	64,93305896	-1,40086794
23,98000114	64,93305896	-1,23605994
23,99000114	64,93305896	-0,94175994
24,00000114	64,93305896	-0,64745994
24,01000114	64,93305896	-0,38847594
24,02000114	64,93305896	-0,16480794
24,03000114	64,93305896	-0,03531594
24,04000114	64,93305896	6,00005E-08
24,05000114	64,93305896	0,01177206
24,06000114	64,93305896	0,11772006
24,07000114	64,93305896	0,40024806
24,08000114	64,93305896	0,61214406
24,09000114	64,93305896	0,71809206
24,10000114	64,93305896	0,72986406
24,11000115	64,93305896	0,64746006
24,12000115	64,93305896	0,62391606
24,13000115	64,8912997	0,60037206
24,14000115	64,8912997	0,55328406
24,15000115	64,93305896	0,52974006
24,16000115	64,93305896	0,34138806
24,17000115	64,8912997	0,14126406
24,18000115	64,8912997	0,02354406
24,19000115	64,8912997	-0,12949194
24,20000115	64,8912997	-0,28252794
24,21000115	64,8912997	-0,34138794
24,22000115	64,8912997	-0,24721194
24,23000115	64,8912997	-0,04708794
24,24000115	64,8912997	0,24721206
24,25000115	64,8912997	0,56505606
24,26000115	64,8912997	0,62391606
24,27000115	64,8912997	0,45910806
24,28000115	64,8912997	0,15303606
24,29000115	64,8912997	-0,20012394
24,30000115	64,8912997	-0,28252794
24,31000115	64,8912997	-0,34138794
24,32000116	64,8912997	-0,54151194
24,33000116	64,8912997	-0,55328394
24,34000116	64,8912997	-0,62391594
24,35000116	64,8912997	-0,70631994
24,36000116	64,8912997	-0,58859994
24,37000116	64,8912997	-0,60037194
24,38000116	64,8912997	-0,83581194
24,39000116	64,84954098	-1,25960394
24,40000116	64,84954098	-1,77757194
24,41000116	64,84954098	-2,22490794
24,42000116	64,84954098	-2,40148794
24,43000116	64,84954098	-2,15427594
24,44000116	64,84954098	-1,75402794
24,45000116	64,84954098	-1,37732394
24,46000116	64,84954098	-1,18897194
24,47000116	64,84954098	-1,07125194
24,48000116	64,84954098	-0,98884794
24,49000116	64,84954098	-1,24783194
24,50000116	64,84954098	-1,81288794
24,51000116	64,84954098	-2,10718794
24,52000116	64,84954098	-1,68339594
24,53000117	64,84954098	-0,76517994
24,54000117	64,84954098	-0,21189594
24,55000117	64,84954098	-0,04708794
24,56000117	64,84954098	6,00005E-08
24,57000117	64,84954098	0,01177206
24,58000117	64,84954098	0,02354406
24,59000117	64,84954098	0,03531606
24,60000117	64,84954098	0,02354406
24,61000117	64,84954098	0,02354406
24,62000117	64,84954098	0,02354406
24,63000117	64,80778281	0,01177206
24,64000117	64,84954098	0,01177206
24,65000117	64,80778281	0,02354406
24,66000117	64,80778281	0,02354406
24,67000117	64,80778281	0,03531606
24,68000117	64,80778281	0,02354406
24,69000117	64,80778281	0,02354406
24,70000117	64,80778281	0,02354406
24,71000117	64,80778281	0,01177206
24,72000117	64,80778281	0,01177206
24,73000117	64,80778281	0,02354406
24,74000118	64,80778281	0,02354406
24,75000118	64,80778281	0,02354406
24,76000118	64,80778281	0,02354406
24,77000118	64,80778281	0,02354406
24,78000118	64,80778281	0,02354406
24,79000118	64,80778281	0,02354406
24,80000118	64,80778281	0,02354406
24,81000118	64,80778281	0,02354406
24,82000118	64,80778281	0,02354406
24,83000118	64,80778281	0,02354406
24,84000118	64,80778281	0,02354406
24,85000118	64,80778281	0,02354406
24,86000118	64,80778281	0,01177206
24,87000118	64,80778281	0,02354406
24,88000118	64,80778281	0,02354406
24,89000118	64,80778281	0,02354406
24,90000118	64,76602519	0,02354406
24,91000118	64,76602519	0,02354406
24,92000118	64,76602519	0,02354406
24,93000118	64,76602519	0,01177206
24,94000118	64,76602519	0,02354406
24,95000119	64,76602519	0,02354406
24,96000119	64,76602519	0,02354406
24,97000119	64,76602519	0,02354406
24,98000119	64,76602519	0,02354406
24,99000119	64,76602519	0,02354406
25,00000119	64,76602519	0,02354406
25,01000119	64,76602519	0,04708806
25,02000119	64,76602519	0,07063206
25,03000119	64,76602519	0,08240406
25,04000119	64,76602519	0,07063206
25,05000119	64,76602519	0,07063206
25,06000119	64,76602519	0,05886006
25,07000119	64,76602519	0,04708806
25,08000119	64,76602519	0,05886006
25,09000119	64,76602519	0,09417606
25,10000119	64,76602519	0,12949206
25,11000119	64,76602519	0,10594806
25,12000119	64,76602519	0,07063206
25,13000119	64,76602519	0,04708806
25,14000119	64,76602519	0,03531606
25,15000119	64,76602519	0,02354406
25,1600012	64,76602519	0,02354406
25,1700012	64,7242681	0,02354406
25,1800012	64,7242681	0,02354406
25,1900012	64,7242681	0,02354406
25,2000012	64,7242681	0,02354406
25,2100012	64,7242681	0,02354406
25,2200012	64,7242681	0,02354406
25,2300012	64,7242681	0,02354406
25,2400012	64,7242681	0,02354406
25,2500012	64,7242681	-0,01177194
25,2600012	64,7242681	-0,14126394
25,2700012	64,7242681	-0,29429994
25,2800012	64,7242681	-0,36493194
25,2900012	64,7242681	-0,36493194
25,3000012	64,7242681	-0,27075594
25,3100012	64,7242681	-0,16480794
25,3200012	64,7242681	-0,11771994
25,3300012	64,7242681	-0,04708794
25,3400012	64,7242681	0,01177206
25,3500012	64,7242681	0,02354406
25,3600012	64,7242681	0,02354406
25,37000121	64,68251156	0,02354406
25,38000121	64,7242681	0,02354406
25,39000121	64,7242681	0,02354406
25,40000121	64,7242681	0,02354406
25,41000121	64,68251156	0,02354406
25,42000121	64,68251156	0,02354406
25,43000121	64,68251156	0,02354406
25,44000121	64,68251156	0,03531606
25,45000121	64,68251156	0,11772006
25,46000121	64,68251156	0,38847606
25,47000121	64,68251156	0,71809206
25,48000121	64,68251156	0,98884806
25,49000121	64,68251156	1,20074406
25,50000121	64,68251156	1,35378006
25,51000121	64,68251156	1,38909606
25,52000121	64,68251156	1,30669206
25,53000121	64,68251156	1,15365606
25,54000121	64,68251156	0,74163606
25,55000121	64,68251156	0,28252806
25,56000121	64,68251156	0,07063206
25,57000121	64,68251156	6,00005E-08
25,58000121	64,68251156	-0,01177194
25,59000122	64,68251156	0,02354406
25,60000122	64,68251156	0,05886006
25,61000122	64,68251156	0,08240406
25,62000122	64,68251156	0,09417606
25,63000122	64,68251156	0,08240406
25,64000122	64,68251156	0,08240406
25,65000122	64,68251156	0,05886006
25,66000122	64,68251156	0,02354406
25,67000122	64,68251156	0,01177206
25,68000122	64,68251156	0,01177206
25,69000122	64,68251156	0,01177206
25,70000122	64,64075557	0,02354406
25,71000122	64,64075557	0,02354406
25,72000122	64,68251156	0,01177206
25,73000122	64,64075557	0,01177206
25,74000122	64,64075557	0,01177206
25,75000122	64,64075557	0,01177206
25,76000122	64,64075557	0,01177206
25,77000122	64,64075557	0,02354406
25,78000122	64,64075557	0,02354406
25,79000122	64,64075557	0,02354406
25,80000123	64,64075557	0,02354406
25,81000123	64,64075557	0,01177206
25,82000123	64,64075557	0,01177206
25,83000123	64,64075557	0,02354406
25,84000123	64,64075557	0,02354406
25,85000123	64,64075557	0,02354406
25,86000123	64,64075557	0,02354406
25,87000123	64,64075557	0,02354406
25,88000123	64,64075557	0,02354406
25,89000123	64,64075557	0,02354406
25,90000123	64,64075557	0,02354406
25,91000123	64,64075557	0,02354406
25,92000123	64,64075557	0,02354406
25,93000123	64,64075557	0,01177206
25,94000123	64,64075557	0,01177206
25,95000123	64,64075557	0,01177206
25,96000123	64,64075557	0,02354406
25,97000123	64,64075557	0,02354406
25,98000123	64,64075557	0,02354406
25,99000123	64,64075557	0,02354406
26,00000123	64,64075557	0,01177206
26,01000124	64,64075557	0,01177206
26,02000124	64,59900012	0,01177206
26,03000124	64,59900012	0,01177206
26,04000124	64,59900012	0,01177206
26,05000124	64,64075557	0,02354406
26,06000124	64,64075557	0,02354406
26,07000124	64,59900012	0,02354406
26,08000124	64,59900012	0,03531606
26,09000124	64,59900012	0,03531606
26,10000124	64,59900012	0,03531606
26,11000124	64,59900012	0,04708806
26,12000124	64,59900012	0,04708806
26,13000124	64,59900012	0,04708806
26,14000124	64,59900012	0,03531606
26,15000124	64,59900012	0,03531606
26,16000124	64,59900012	0,03531606
26,17000124	64,59900012	0,03531606
26,18000124	64,59900012	0,03531606
26,19000124	64,59900012	0,03531606
26,20000124	64,59900012	0,03531606
26,21000124	64,59900012	0,03531606
26,22000125	64,59900012	0,02354406
26,23000125	64,59900012	0,01177206
26,24000125	64,59900012	0,01177206
26,25000125	64,59900012	0,02354406
26,26000125	64,59900012	0,04708806
26,27000125	64,59900012	0,07063206
26,28000125	64,59900012	0,05886006
26,29000125	64,59900012	0,04708806
26,30000125	64,59900012	0,03531606
26,31000125	64,59900012	0,01177206
26,32000125	64,59900012	-0,01177194
26,33000125	64,55724521	-0,02354394
26,34000125	64,55724521	-0,04708794
